,age,gender,is_married,is_hereditary,weight,height,is_smoker,stress,bald_prob
3986,25,1,1,1,54.8,169.3,0,4,0.501
3987,28,1,1,1,87.3,189.0,1,4,0.782
3988,21,0,1,0,55.1,165.5,1,5,0.387
3989,32,0,1,0,52.6,163.7,1,3,0.32
3990,40,0,1,1,75.4,163.5,1,4,0.504
3991,17,0,0,0,72.3,175.6,0,7,0.691
3992,45,1,1,1,72.3,175.2,0,3,0.698
3993,32,0,1,0,54.5,160.0,1,10,0.318
3994,45,1,1,0,49.9,153.2,0,4,0.625
3995,24,1,1,0,57.6,152.6,1,3,0.489
3996,43,1,1,0,45.2,155.5,1,8,0.719
3997,29,1,1,0,54.7,134.4,1,7,0.467
3998,44,1,1,0,46.6,171.3,1,7,0.689
3999,42,0,1,0,48.6,176.0,1,3,0.597
4000,27,1,1,0,48.2,172.8,0,1,0.458
4001,33,1,1,0,60.8,175.6,1,3,0.548
4002,36,1,1,1,62.7,179.0,0,9,0.747
4003,43,1,1,0,43.5,179.6,1,3,0.565
4004,32,1,1,0,58.6,153.1,1,4,0.537
4005,44,1,1,0,58.1,181.9,0,6,0.524
4006,36,1,1,0,53.9,168.7,0,10,0.546
4007,47,1,1,0,47.7,169.0,1,9,0.713
4009,41,1,1,0,51.7,170.1,0,2,0.636
4010,31,1,1,1,43.3,156.3,1,10,0.75
4011,35,1,1,1,77.4,189.2,1,7,0.802
4012,37,1,1,0,71.1,168.8,0,3,0.357
4013,39,1,1,0,60.2,144.9,0,9,0.471
4014,55,1,1,0,59.3,171.0,0,9,0.601
4015,31,0,1,0,63.1,171.8,1,7,0.57
4016,53,1,1,1,47.8,165.3,1,7,0.884
4017,36,1,1,0,54.9,164.4,1,2,0.863
4018,53,1,1,0,56.8,165.4,0,8,0.858
4019,46,1,1,0,64.1,177.2,1,5,0.614
4020,17,1,0,0,49.6,174.0,1,7,0.551
4021,38,1,1,1,72.3,185.8,1,8,0.874
4022,57,1,1,0,57.0,144.9,0,9,0.847
4023,49,1,1,1,49.0,166.7,0,2,0.553
4024,54,1,1,0,50.0,168.5,0,6,0.772
4025,56,1,1,0,50.8,158.5,0,8,0.636
4026,44,1,1,0,57.6,171.9,0,8,0.45
4027,33,1,1,1,43.8,185.0,0,6,0.537
4028,28,0,1,1,53.4,169.5,1,9,0.607
4029,44,1,1,1,45.6,154.2,1,4,0.721
4030,37,1,1,1,51.7,163.1,0,9,0.722
4031,60,0,1,0,46.8,158.6,1,10,0.734
4032,34,1,1,1,55.8,174.2,0,2,0.588
4033,38,1,1,1,52.3,167.7,0,1,0.531
4034,47,0,1,0,43.9,142.5,1,10,0.703
4035,20,1,1,0,62.8,157.5,1,5,0.444
4036,54,0,1,0,51.7,159.6,1,9,0.682
4037,11,1,0,0,56.6,174.6,0,10,0.397
4038,32,0,1,1,52.4,175.9,0,7,0.521
4040,41,1,1,1,51.7,172.4,0,2,0.664
4041,16,1,0,0,63.7,176.0,1,9,0.357
4042,54,1,1,0,54.8,146.9,0,7,0.713
4043,47,1,1,0,51.4,166.0,1,2,0.518
4044,41,0,1,0,44.6,172.4,0,7,0.524
4045,35,1,1,0,59.6,151.2,0,4,0.492
4046,20,1,1,0,46.6,142.1,0,9,0.461
4047,50,1,1,0,48.0,182.3,0,6,0.41
4048,43,1,1,0,44.0,161.7,1,5,0.629
4049,32,0,1,0,48.5,153.1,0,10,0.421
4050,47,0,1,1,61.3,178.8,1,4,0.804
4051,40,1,1,0,49.8,177.1,0,8,0.893
4052,40,1,1,0,58.4,164.6,0,9,0.767
4053,51,1,1,0,52.6,170.3,1,8,0.75
4054,47,1,1,1,54.2,163.2,1,3,0.842
4055,15,0,0,1,55.4,155.4,0,9,0.576
4056,26,1,1,0,47.4,149.9,1,6,0.541
4057,44,1,1,0,55.0,175.4,1,7,0.703
4058,38,0,1,0,53.4,152.8,1,8,0.521
4059,38,1,1,0,48.9,166.5,1,8,0.558
4060,25,0,1,0,49.1,175.5,1,5,0.313
4061,26,1,1,0,66.8,160.0,1,3,0.514
4062,44,1,1,0,53.1,153.0,0,1,0.435
4063,30,1,1,0,57.6,162.6,1,4,0.476
4064,34,0,1,1,54.3,165.1,0,7,0.476
4065,48,0,1,0,45.2,157.7,1,8,0.88
4066,47,0,1,0,60.4,160.1,1,4,0.504
4067,27,0,1,1,57.5,171.6,0,9,0.618
4069,47,1,1,1,45.4,170.7,1,1,0.684
4070,37,1,1,0,57.9,171.4,0,9,0.571
4071,39,1,1,0,52.4,174.1,0,3,0.293
4072,32,0,1,0,54.7,152.7,0,8,0.379
4073,38,1,1,0,55.5,156.8,1,6,0.596
4074,40,0,1,0,55.2,154.9,0,9,0.322
4075,37,0,1,0,51.1,166.0,1,2,0.503
4076,44,0,1,0,64.2,161.4,1,5,0.595
4077,37,0,1,0,50.9,159.7,1,10,0.491
4078,31,0,1,1,58.6,177.8,1,5,0.733
4079,46,0,1,0,56.7,174.1,1,6,0.608
4080,30,0,1,0,61.3,160.9,0,4,0.333
4081,33,0,1,0,44.5,172.3,0,3,0.435
4082,44,1,1,0,58.7,174.5,0,2,0.306
4083,30,0,1,0,55.4,152.3,0,9,0.39
4084,50,0,1,0,54.2,167.4,0,4,0.557
4085,37,1,1,0,51.5,169.8,1,8,0.602
4086,50,1,1,1,78.7,194.2,0,8,0.665
4087,29,1,1,1,48.2,162.1,1,3,0.741
4088,41,0,1,0,47.1,152.2,1,2,0.581
4089,49,1,1,0,54.7,191.4,0,9,0.648
4090,50,1,1,1,51.0,173.1,1,6,0.993
4091,31,0,1,0,68.5,167.7,0,5,0.195
4092,44,0,1,0,65.7,156.6,1,9,0.532
4093,29,0,1,0,48.8,170.6,1,1,0.4
4094,25,0,1,0,66.2,192.6,0,5,0.123
4095,29,1,1,0,45.4,160.5,1,10,0.64
4096,35,1,1,0,60.1,149.6,1,4,0.64
4097,31,0,1,1,58.7,171.9,1,1,0.557
4098,35,0,1,0,43.0,151.3,0,8,0.371
4099,46,1,1,0,54.0,173.3,0,9,0.636
4100,32,1,1,0,52.9,158.8,0,2,0.43
4101,33,1,1,0,52.2,165.6,1,6,0.585
4102,25,1,1,0,52.7,186.9,1,6,0.605
4103,32,1,1,0,65.3,160.7,0,5,0.505
4104,40,1,1,0,61.6,175.2,1,1,0.473
4105,38,0,1,0,50.4,168.5,1,5,0.447
4106,32,1,1,0,75.6,182.5,0,7,0.495
4107,54,0,1,0,52.8,168.8,0,3,0.416
4108,28,1,1,0,48.6,179.0,1,6,0.742
4109,37,1,1,0,53.1,186.4,1,3,0.662
4110,33,1,1,1,53.1,179.6,1,7,0.78
4111,47,1,1,0,64.4,187.1,1,2,0.664
4112,57,1,1,0,54.0,157.1,0,4,0.57
4113,28,1,1,0,50.1,158.0,1,1,0.349
4114,33,1,1,0,72.8,157.6,0,2,0.397
4116,34,1,1,0,60.2,170.5,0,3,0.287
4117,41,1,1,0,50.4,177.0,0,5,0.365
4118,57,1,1,0,50.7,156.8,1,9,0.645
4119,30,0,1,1,48.2,159.9,1,3,0.41
4120,56,0,1,0,52.9,164.3,1,1,0.643
4121,42,0,1,0,68.0,162.4,1,3,0.33
4122,44,1,1,0,49.9,155.8,1,7,0.64
4123,32,0,1,1,68.3,184.7,1,4,0.605
4124,61,1,1,0,49.7,156.0,0,6,0.589
4125,40,1,1,1,48.0,162.5,0,5,0.723
4126,44,1,1,0,50.7,152.7,1,1,0.649
4127,38,1,1,0,50.1,162.5,1,4,0.498
4128,31,1,1,0,49.9,161.7,0,4,0.418
4129,48,0,1,0,48.4,152.0,1,4,0.91
4130,28,1,1,0,44.0,158.0,1,10,0.532
4131,34,1,1,1,53.5,165.3,0,7,0.835
4132,34,1,1,0,54.0,176.9,1,3,0.528
4133,57,0,1,0,46.5,171.3,1,1,0.568
4134,15,1,0,0,56.8,154.6,1,5,0.573
4135,49,1,1,0,47.6,153.9,0,3,0.455
4136,48,1,1,0,59.6,145.6,1,7,0.73
4137,30,0,1,0,79.2,191.9,1,7,0.346
4138,37,1,1,0,49.6,148.1,1,1,0.168
4139,33,0,1,0,53.5,163.9,0,3,0.449
4140,44,1,1,0,50.5,160.5,1,3,0.634
4141,28,1,1,0,51.8,169.8,0,8,0.501
4142,54,1,1,0,50.3,172.6,1,8,0.792
4143,57,0,1,0,54.2,158.6,1,9,0.853
4144,44,0,1,0,53.9,136.7,0,2,0.55
4145,58,1,1,0,57.6,169.8,1,7,0.852
4146,42,0,1,1,42.5,150.4,1,5,0.753
4147,29,1,1,0,54.1,179.6,1,6,0.704
4148,37,1,1,0,45.4,158.1,0,3,0.506
4149,50,1,1,0,48.4,166.5,1,8,0.697
4150,41,0,1,0,55.2,175.4,0,1,0.445
4151,49,0,1,0,48.4,169.7,1,7,0.702
4152,52,1,1,0,49.6,172.8,0,6,0.664
4153,38,1,1,0,50.6,164.4,1,3,0.655
4154,29,0,1,1,47.6,164.5,0,1,0.557
4155,55,0,1,0,45.7,180.0,1,6,0.645
4156,44,0,1,0,46.8,163.2,1,5,0.525
4157,34,1,1,0,64.2,190.0,1,4,0.446
4158,41,1,1,0,53.8,155.2,0,3,0.342
4159,44,0,1,0,62.7,189.1,1,5,0.589
4160,41,1,1,0,62.0,159.9,1,3,0.632
4161,41,1,1,0,60.8,150.0,0,1,0.368
4162,34,0,1,1,62.9,184.8,1,7,0.576
4163,47,0,1,0,51.1,167.1,0,1,0.397
4164,33,0,1,0,79.5,170.4,0,3,0.349
4165,28,1,1,1,47.3,172.6,1,2,0.848
4166,44,1,1,0,49.9,169.9,1,7,0.992
4167,32,1,1,0,52.7,152.7,1,1,0.462
4168,21,1,1,0,48.0,167.2,0,3,0.37
4169,47,1,1,0,47.8,163.8,1,7,0.427
4170,38,1,1,0,57.3,167.4,1,3,0.463
4171,31,1,1,1,56.0,159.5,0,10,0.731
4172,46,1,1,0,59.8,166.9,1,1,0.645
4173,48,1,1,0,45.0,171.6,0,9,0.779
4174,38,0,1,0,47.1,167.3,1,3,0.462
4175,52,1,1,1,46.1,162.4,1,1,0.775
4176,36,1,1,0,67.7,164.5,1,1,0.422
4177,54,1,1,0,62.1,171.1,0,7,0.738
4178,40,1,1,1,52.0,167.1,0,1,0.576
4179,43,1,1,0,56.2,176.5,0,7,0.557
4180,52,1,1,0,65.2,184.5,0,10,0.672
4181,28,1,1,0,46.4,175.4,0,7,0.536
4182,36,1,1,0,56.4,166.3,0,1,0.421
4183,53,1,1,0,63.3,165.1,1,9,0.853
4184,33,1,1,0,70.2,171.3,0,3,0.292
4185,52,0,1,1,58.4,174.0,0,2,0.75
4186,39,1,1,1,41.4,159.0,1,8,0.724
4187,36,1,1,0,45.2,154.0,1,8,0.672
4188,56,0,1,0,68.0,166.8,1,4,0.341
4189,63,1,1,0,46.3,164.1,0,4,0.457
4190,22,1,1,0,54.5,162.3,0,4,0.411
4191,43,1,1,0,60.5,185.3,1,5,0.731
4192,43,0,1,0,69.0,167.0,1,8,0.638
4193,29,1,1,0,54.5,183.4,1,8,0.536
4194,32,1,1,0,59.1,180.7,0,2,0.287
4195,47,1,1,1,45.3,168.3,0,1,0.784
4196,56,1,1,0,46.8,155.6,0,5,0.657
4197,43,1,1,0,83.0,175.6,0,1,0.398
4198,45,1,1,0,58.4,156.7,1,8,0.77
4199,40,1,1,0,51.7,163.2,0,4,0.301
4200,41,0,1,1,63.3,154.1,0,1,0.625
4201,39,1,1,0,46.3,192.9,1,4,0.582
4202,25,1,1,0,93.7,184.1,1,7,0.42
4203,28,1,1,1,55.2,170.9,1,3,0.67
4204,52,0,1,0,58.2,179.3,0,10,0.692
4205,33,1,1,0,70.2,173.1,1,7,0.408
4206,35,0,1,0,101.5,203.0,0,4,0.437
4207,61,1,1,1,50.4,173.4,0,7,0.897
4208,53,1,1,0,54.1,160.6,0,9,0.569
4209,23,0,1,0,48.6,169.3,1,5,0.336
4210,56,1,1,0,57.3,166.9,1,1,0.701
4211,55,0,1,0,49.2,155.8,0,6,0.68
4212,27,1,1,1,55.4,152.3,0,10,0.837
4213,40,1,1,1,54.0,189.4,1,1,0.593
4214,49,1,1,0,46.5,171.7,0,1,0.562
4215,49,1,1,0,51.2,183.4,1,10,0.857
4216,39,1,1,0,48.4,169.8,0,9,0.521
4217,41,1,1,0,54.0,179.5,1,9,0.846
4218,47,1,1,0,49.3,151.3,1,2,0.57
4219,42,0,1,0,52.3,171.3,0,6,0.257
4220,41,1,1,0,45.0,164.0,0,7,0.537
4221,24,0,1,1,65.5,175.4,0,8,0.732
4222,47,0,1,0,61.9,149.1,1,4,0.474
4223,36,0,1,1,57.1,172.4,1,9,0.764
4224,19,1,0,0,49.4,162.2,0,10,0.301
4225,51,1,1,0,58.0,185.1,0,9,0.24
4226,61,1,1,0,52.0,164.9,1,6,0.852
4227,65,0,1,0,55.1,160.6,1,8,0.69
4228,45,1,1,0,57.3,175.6,1,3,0.68
4229,44,0,1,1,58.1,154.7,1,8,0.877
4230,40,1,1,1,48.8,162.2,0,6,0.716
4231,25,1,1,0,48.0,170.2,0,5,0.495
4232,43,0,1,0,54.6,187.7,1,2,0.577
4233,42,1,1,1,79.6,172.9,0,7,0.677
4234,40,1,1,0,53.8,174.2,0,5,0.439
4235,39,1,1,0,84.5,178.6,1,9,0.712
4236,36,1,1,0,84.7,164.9,0,5,0.367
4237,63,0,1,0,65.6,176.5,0,5,0.37
4238,35,1,1,0,55.0,161.4,0,7,0.622
4239,31,1,1,0,55.1,161.8,0,2,0.312
4240,30,1,1,0,59.9,179.3,0,1,0.291
4241,36,1,1,0,48.4,168.9,0,7,0.478
4242,37,1,1,1,49.9,157.3,1,2,0.734
4243,37,1,1,1,59.7,151.0,0,6,0.654
4244,43,1,1,0,61.0,173.5,0,1,0.636
4245,51,1,1,0,51.1,157.9,0,2,0.63
4246,63,1,1,0,86.1,194.4,0,10,0.64
4247,36,1,1,0,81.3,176.8,0,1,0.304
4248,22,0,1,0,63.1,167.5,1,1,0.37
4249,50,0,1,0,51.7,157.2,1,5,0.635
4250,33,1,1,0,64.4,163.8,1,6,0.623
4251,41,0,1,0,90.4,185.5,1,2,0.434
4252,25,1,1,0,69.1,165.4,1,10,0.741
4253,39,0,1,0,52.4,152.8,1,1,0.446
4254,37,0,1,0,46.6,146.8,0,10,0.396
4255,42,1,1,0,40.4,162.6,0,2,0.467
4256,33,1,1,0,48.9,160.6,0,2,0.458
4257,41,1,1,1,57.2,182.8,1,9,0.868
4258,22,1,1,0,52.9,167.3,0,6,0.333
4259,40,1,1,1,68.8,168.9,0,3,0.43
4260,55,1,1,0,54.0,166.8,0,2,0.672
4261,38,0,1,0,57.9,176.6,0,6,0.444
4262,55,1,1,0,48.5,151.4,1,7,0.708
4263,48,1,1,1,48.5,151.9,0,6,0.878
4264,45,1,1,0,53.6,160.3,0,4,0.513
4265,45,1,1,0,60.2,177.2,1,1,0.637
4266,43,1,1,0,53.2,172.1,0,9,0.665
4267,51,0,1,0,43.8,148.3,1,8,1.0
4268,26,1,1,0,51.0,161.2,1,7,0.563
4269,45,1,1,0,75.7,175.7,0,7,0.455
4270,38,1,1,0,48.4,155.4,0,9,0.499
4271,29,0,1,1,47.0,138.5,0,3,0.571
4272,45,1,1,0,47.1,152.5,1,2,0.608
4273,56,1,1,0,44.1,164.2,0,4,0.621
4274,35,1,1,0,69.0,177.8,0,4,0.298
4275,32,1,1,0,49.5,162.2,0,8,0.565
4276,54,0,1,0,50.9,172.3,1,10,0.833
4277,36,0,1,0,48.1,169.2,1,8,0.481
4278,26,0,1,0,49.2,162.2,0,5,0.376
4279,42,0,1,1,47.9,155.8,0,1,0.294
4280,43,0,1,1,54.0,158.2,0,1,0.575
4281,35,1,1,1,67.2,163.2,0,4,0.502
4282,35,1,1,0,56.7,161.7,1,2,0.46
4283,41,1,1,0,49.5,177.3,0,10,0.721
4284,43,1,1,0,47.4,169.3,1,2,0.619
4285,51,1,1,0,53.6,152.3,1,8,0.579
4286,21,1,1,0,47.2,150.9,0,10,0.497
4287,58,1,1,0,83.1,171.2,0,9,0.574
4288,29,1,1,0,55.2,175.8,0,8,0.344
4289,51,0,1,0,50.9,157.0,0,7,0.437
4290,39,1,1,0,73.4,171.4,1,8,0.677
4291,38,1,1,0,51.8,167.3,0,1,0.299
4292,32,1,1,0,56.6,166.7,1,8,0.613
4293,49,1,1,1,50.8,166.6,0,1,0.573
4294,27,1,1,1,59.4,166.2,1,2,0.797
4295,36,0,1,0,56.6,172.1,1,6,0.436
4296,44,0,1,1,47.6,148.6,0,3,0.672
4297,45,0,1,0,44.3,174.0,1,9,0.565
4298,28,1,1,0,52.7,163.2,0,2,0.481
4299,64,1,1,1,50.5,169.5,0,8,0.729
4300,37,0,1,1,76.4,165.9,1,6,0.708
4301,37,1,1,0,45.8,168.0,1,7,0.535
4302,32,1,1,1,47.1,169.9,1,4,0.82
4303,42,1,1,0,55.1,168.2,1,5,0.643
4304,30,1,1,0,49.6,170.4,1,1,0.29
4305,34,1,1,0,86.0,183.8,1,2,0.528
4306,44,1,1,0,44.9,185.4,1,9,0.69
4307,36,0,1,0,58.8,155.1,1,1,0.417
4308,35,1,1,0,68.5,178.5,1,5,0.524
4309,28,1,1,1,52.1,163.3,0,2,0.522
4310,53,1,1,0,48.9,167.7,1,4,0.7
4311,56,1,1,0,64.1,171.8,0,5,0.612
4312,41,1,1,0,50.2,172.7,1,6,0.457
4313,41,0,1,0,55.0,169.3,1,9,0.672
4314,44,0,1,0,62.1,170.5,1,2,0.514
4315,44,0,1,1,52.0,154.3,0,4,0.602
4316,49,0,1,0,41.5,177.6,1,1,0.467
4317,44,1,1,0,61.5,147.8,0,6,0.667
4318,47,1,1,0,58.5,156.8,0,2,0.357
4319,47,1,1,0,48.7,152.4,1,9,0.724
4320,34,0,1,0,54.4,165.6,0,7,0.431
4321,43,1,1,0,48.9,170.7,1,8,0.728
4322,43,1,1,0,63.5,190.4,0,3,0.49
4323,32,1,1,0,50.3,151.2,1,9,0.655
4324,40,0,1,1,54.6,169.2,1,1,0.692
4325,40,1,1,1,64.5,173.6,0,2,0.672
4326,39,1,1,1,49.2,148.3,1,4,1.0
4327,48,1,1,0,48.9,165.4,0,5,0.605
4328,32,1,1,0,46.7,167.4,1,10,0.618
4329,53,1,1,0,44.2,160.6,0,5,0.677
4330,58,1,1,0,61.5,157.4,0,8,0.724
4331,38,1,1,1,55.0,163.2,1,7,0.268
4332,29,1,1,1,47.6,174.2,1,8,0.804
4333,31,0,1,0,55.0,173.2,0,4,0.327
4334,20,1,1,1,79.7,174.7,0,4,0.544
4335,40,1,1,0,75.1,172.1,1,3,0.463
4336,43,1,1,0,57.7,159.3,0,1,0.521
4337,41,1,1,0,45.7,161.5,0,7,0.61
4338,27,0,1,1,57.7,189.8,0,5,0.503
4339,52,1,1,0,51.0,172.7,1,1,0.667
4340,43,1,1,0,60.9,182.4,0,3,0.836
4341,45,0,1,0,54.3,179.6,0,1,0.328
4342,59,1,1,0,45.5,165.2,0,6,0.607
4343,59,0,1,0,58.0,163.1,1,7,0.625
4344,30,1,1,0,52.7,159.0,1,10,0.551
4345,39,0,1,0,46.6,152.7,0,2,0.385
4346,60,1,1,0,52.2,176.1,0,9,0.516
4347,51,1,1,0,64.1,172.8,1,9,0.79
4348,47,1,1,0,64.2,163.7,1,5,0.583
4349,52,1,1,0,48.6,162.4,1,8,0.68
4350,41,0,1,0,64.7,175.4,1,4,0.318
4351,52,1,1,0,52.2,173.3,1,2,0.717
4352,17,1,0,1,66.3,173.8,1,9,0.66
4353,49,0,1,0,48.6,162.0,1,6,0.436
4354,31,0,1,0,52.4,144.9,1,1,0.488
4355,33,0,1,0,67.5,186.8,0,3,0.268
4356,56,1,1,0,53.8,173.6,1,6,0.854
4357,38,1,1,1,42.8,147.3,1,6,1.0
4358,29,0,1,0,74.8,167.6,0,9,0.553
4359,38,0,1,0,68.8,192.5,0,1,0.161
4360,45,1,1,0,57.4,168.8,1,6,0.643
4361,46,0,1,0,53.0,154.0,0,6,0.479
4362,48,1,1,0,51.9,176.2,1,4,0.65
4363,50,1,1,1,66.8,166.1,0,5,0.66
4364,37,1,1,0,46.9,151.6,1,7,0.596
4365,47,1,1,1,63.6,189.7,1,1,0.795
4366,46,1,1,0,65.1,184.7,1,9,0.715
4367,32,1,1,0,58.3,148.1,0,10,0.598
4368,24,1,1,0,55.4,169.8,1,6,0.462
4369,43,1,1,0,53.9,170.1,0,8,0.508
4370,22,1,1,0,45.5,164.3,0,5,0.752
4371,35,1,1,0,66.9,159.0,1,6,0.596
4372,37,1,1,0,56.9,160.6,0,1,0.513
4373,35,1,1,0,61.7,179.0,1,6,0.596
4374,41,0,1,0,58.2,171.4,0,3,0.43
4375,31,1,1,0,60.0,176.3,1,6,0.594
4376,46,1,1,1,50.9,165.5,1,10,0.89
4377,43,0,1,1,47.9,175.9,1,9,0.911
4378,36,1,1,0,66.0,170.4,1,8,0.645
4379,45,0,1,0,49.3,157.1,1,6,0.589
4380,47,1,1,0,61.6,159.9,0,2,0.534
4382,25,0,1,0,49.3,184.9,1,6,0.494
4383,38,1,1,0,63.1,170.3,1,1,0.393
4384,17,0,0,0,51.4,166.4,0,9,0.236
4385,23,1,1,0,55.7,152.3,1,2,0.489
4386,39,0,1,0,60.9,172.9,0,1,0.154
4387,38,1,1,0,49.4,151.0,0,4,0.523
4388,52,0,1,0,56.4,170.0,1,6,0.655
4389,49,1,1,0,48.6,161.0,0,1,0.506
4390,58,1,1,0,54.4,154.5,1,6,0.643
4391,23,1,1,0,45.2,172.0,1,3,0.731
4392,34,0,1,0,69.5,172.5,1,10,0.694
4393,33,1,1,0,62.9,174.9,1,10,0.558
4394,31,1,1,1,48.0,172.2,1,6,0.89
4395,50,0,1,1,78.8,180.1,0,1,0.48
4396,52,1,1,0,62.6,159.4,1,1,0.469
4397,16,0,0,0,59.2,163.2,1,1,0.353
4398,33,0,1,0,52.8,141.5,0,1,0.344
4399,36,1,1,0,64.5,186.7,1,7,0.677
4400,39,1,1,0,61.1,162.2,1,3,0.57
4401,44,1,1,0,46.1,158.8,1,9,0.67
4402,51,1,1,0,58.3,164.7,0,2,0.69
4403,41,1,1,0,54.7,152.3,0,10,0.287
4404,49,0,1,0,54.6,154.6,0,1,0.139
4405,37,1,1,0,61.8,156.4,0,6,0.348
4406,46,0,1,1,58.2,176.9,1,2,0.603
4407,38,1,1,0,50.1,173.7,1,2,0.513
4408,45,1,1,0,57.5,155.4,1,6,0.76
4409,50,1,1,1,57.6,166.9,1,8,0.908
4410,31,1,1,1,58.0,166.4,0,2,0.574
4411,31,0,1,0,52.3,175.8,0,4,0.371
4412,43,0,1,0,58.5,160.6,1,1,0.428
4413,45,1,1,1,60.2,165.2,0,2,0.77
4414,40,1,1,0,46.8,166.3,0,9,0.408
4415,37,0,1,0,63.6,177.1,0,3,0.59
4416,56,1,1,0,43.4,165.7,1,1,0.622
4417,32,0,1,0,65.3,175.1,1,3,0.451
4418,47,0,1,0,50.9,156.6,0,1,0.403
4419,39,1,1,0,80.0,191.1,0,8,0.362
4420,36,1,1,0,47.2,170.5,1,4,0.335
4421,61,0,1,0,46.8,155.5,0,2,0.534
4422,32,1,1,1,51.9,158.8,0,1,0.617
4423,50,1,1,0,58.8,148.0,0,3,0.566
4424,26,1,1,0,58.8,180.2,0,5,0.53
4425,38,1,1,0,50.0,160.4,1,10,0.948
4426,45,0,1,1,63.2,181.5,0,2,0.59
4427,24,1,1,1,53.4,162.3,0,1,0.484
4428,45,1,1,0,69.7,186.3,1,3,0.532
4429,51,1,1,0,55.4,165.1,0,6,0.782
4430,53,0,1,0,55.3,172.7,0,10,0.462
4431,42,1,1,1,50.2,180.1,0,4,0.568
4432,16,1,0,0,71.7,184.5,1,5,0.332
4433,50,0,1,0,48.6,164.3,0,8,0.528
4434,48,1,1,0,52.1,171.3,0,8,0.552
4435,17,1,0,0,44.3,144.8,0,4,0.278
4436,46,1,1,0,64.3,170.8,0,10,0.626
4437,33,1,1,0,62.6,177.6,1,2,0.364
4438,44,1,1,0,57.7,170.3,1,4,0.524
4439,40,1,1,0,45.5,162.2,1,10,0.628
4440,43,0,1,0,47.4,144.0,1,3,0.432
4441,31,1,1,0,58.1,156.2,1,4,0.548
4442,22,0,1,0,75.8,170.2,0,5,0.273
4443,42,1,1,0,42.5,168.7,1,8,0.858
4444,44,1,1,0,51.4,166.6,1,3,0.417
4445,37,1,1,0,75.9,164.5,1,4,0.915
4446,50,1,1,1,55.7,161.6,1,3,1.0
4447,30,0,1,0,54.7,164.9,1,10,0.354
4448,59,0,1,0,50.0,176.3,0,2,0.545
4449,48,1,1,0,62.0,184.3,0,4,0.517
4450,49,0,1,0,52.6,171.3,0,10,0.508
4451,51,0,1,0,73.6,173.2,1,7,0.727
4452,40,1,1,1,58.4,168.9,0,4,0.686
4453,31,1,1,0,50.2,154.6,0,5,0.392
4454,50,0,1,0,53.0,173.5,1,1,0.42
4455,43,0,1,0,59.8,170.6,0,2,0.335
4456,17,0,0,0,46.9,161.9,0,7,0.266
4457,30,0,1,0,43.6,168.4,1,6,0.547
4458,44,0,1,0,46.4,154.7,0,4,0.375
4459,33,1,1,0,48.2,165.1,0,1,0.237
4460,35,1,1,1,52.4,147.2,1,4,0.859
4461,45,1,1,0,93.6,185.2,1,9,0.662
4462,28,1,1,0,71.6,176.8,0,1,0.758
4463,27,1,1,0,67.3,174.7,0,9,0.415
4464,33,1,1,0,52.9,144.3,0,2,0.502
4465,34,1,1,1,47.3,159.7,0,1,0.838
4466,11,0,0,1,41.8,154.7,0,7,0.46
4467,53,1,1,0,51.3,151.1,1,4,0.723
4468,35,1,1,0,47.6,159.5,0,2,0.305
4469,51,1,1,0,61.8,161.2,0,6,0.493
4470,41,1,1,0,66.3,152.6,0,1,0.53
4471,35,0,1,0,52.8,173.2,1,9,0.503
4472,35,1,1,0,55.4,171.6,1,6,0.567
4473,37,1,1,0,58.4,173.0,1,4,0.466
4474,30,1,1,0,54.9,167.0,1,5,0.556
4475,43,1,1,0,59.9,173.6,1,8,0.787
4476,37,0,1,0,45.0,165.4,1,8,0.436
4477,33,0,1,1,83.9,183.2,1,10,0.759
4478,37,0,1,0,44.9,165.5,1,9,0.595
4479,44,1,1,1,48.4,165.2,0,2,0.691
4480,44,1,1,0,52.3,164.2,0,5,0.64
4481,39,1,1,0,58.2,183.9,1,3,0.537
4482,45,0,1,0,48.0,175.2,1,2,0.777
4483,48,1,1,1,49.9,165.8,1,5,0.936
4484,38,1,1,0,52.0,150.2,1,5,0.5
4485,34,1,1,0,61.5,164.9,0,5,0.393
4486,21,1,1,0,67.8,169.8,1,7,0.473
4487,41,1,1,0,51.6,171.4,1,6,0.531
4489,37,1,1,0,50.5,148.6,0,3,0.561
4490,24,1,1,0,47.2,179.3,1,3,0.467
4491,41,1,1,0,64.0,183.4,1,7,0.77
4493,56,1,1,0,47.2,167.5,1,5,0.82
4494,51,0,1,0,51.8,173.3,1,4,0.727
4495,44,1,1,0,61.9,192.0,1,1,0.417
4496,40,1,1,0,66.5,181.4,0,5,0.442
4497,54,1,1,0,52.5,160.0,0,10,0.69
4498,42,0,1,0,42.6,160.9,0,8,0.358
4499,44,0,1,0,57.9,174.3,0,7,0.373
4500,29,1,1,0,70.7,166.1,1,3,0.452
4501,69,1,1,1,56.4,159.7,1,1,0.97
4502,45,1,1,0,70.1,171.4,0,3,0.397
4503,33,1,1,0,44.5,157.1,1,9,0.674
4504,30,1,1,0,52.9,158.2,1,9,0.685
4505,46,0,1,0,50.0,178.6,1,2,0.149
4506,38,1,1,0,66.5,180.9,1,6,0.712
4507,48,1,1,0,46.1,168.6,0,7,0.581
4508,43,0,1,0,50.5,171.0,1,1,0.396
4509,41,1,1,0,62.2,164.5,1,2,0.428
